model,year,mileage,description,price,price_status,source_url,scrape_date
بنز، کلاس GLB,2025,صفر کیلومتر,GLB 200,توافقی,negotiable,https://bama.ir/car/detail-c3xiltyk-mercedesbenz-glb-glb200-2025,2025-11-10
بنز، کلاس GLB,2025,صفر کیلومتر,GLB 200,12500000000,fixed,https://bama.ir/car/detail-chobixjf-mercedesbenz-glb-glb200-2025,2025-11-10
بنز، کلاس GLK,2012,"50,000 km",GLK350,توافقی,negotiable,https://bama.ir/car/detail-u8pimrrq-mercedesbenz-glkclass-glk350-2012,2025-11-10
بنز، کلاس S,2011,"138,000 km",S500,10900000000,fixed,https://bama.ir/car/detail-p8iibfkh-mercedesbenz-sclass-s500-2011,2025-11-10
بنز، کلاس S,2010,"100,000 km",S500,10000000000,fixed,https://bama.ir/car/detail-qf6gli8a-mercedesbenz-sclass-s500-2010,2025-11-10
بنز، کلاس S,2009,"217,000 km",S500,9000000000,fixed,https://bama.ir/car/detail-t4wof3gj-mercedesbenz-sclass-s500-2009,2025-11-10
بنز، کلاس S,2013,"168,000 km",S500,13500000000,fixed,https://bama.ir/car/detail-c815hwla-mercedesbenz-sclass-s500-2013,2025-11-10
بنز، کلاس S,2009,"120,000 km",S500,8900000000,fixed,https://bama.ir/car/detail-jrgq6ndb-mercedesbenz-sclass-s500-2009,2025-11-10
بنز، کلاس S,2012,"200,000 km",S500,11500000000,fixed,https://bama.ir/car/detail-b0v2gnfq-mercedesbenz-sclass-s500-2012,2025-11-10
بنز، کلاس SL,2007,"160,000 km",SL350,5000000000,fixed,https://bama.ir/car/detail-y4sfojpc-mercedesbenz-slclass-sl350-2007,2025-11-10
بی ای سی، X3 PRO,1404,صفر کیلومتر,1.5 لیتر,900000000,fixed,https://bama.ir/car/detail-yg9b0tzq-bac-x3pro-1.5liter-1404,2025-11-10
بی ای سی، X3 PRO,1404,صفر کیلومتر,1.5 لیتر,1450000000,fixed,https://bama.ir/car/detail-rk25tyhx-bac-x3pro-1.5liter-1404,2025-11-10
بی ای سی، X3 PRO,1404,صفر کیلومتر,1.5 لیتر,توافقی,negotiable,https://bama.ir/car/detail-zztmsp4m-bac-x3pro-1.5liter-1404,2025-11-10
بی ای سی، X3 PRO,1404,صفر کیلومتر,1.5 لیتر,1580000000,fixed,https://bama.ir/car/detail-nldpctr7-bac-x3pro-1.5liter-1404,2025-11-10
بی ای سی، X3 PRO,1404,صفر کیلومتر,1.5 لیتر,1650000000,fixed,https://bama.ir/car/detail-ybcr4lsf-bac-x3pro-1.5liter-1404,2025-11-10
بی ای سی، X3 PRO,1404,صفر کیلومتر,1.5 لیتر,توافقی,negotiable,https://bama.ir/car/detail-9cmzh6p3-bac-x3pro-1.5liter-1404,2025-11-10
بی ای سی، X3 PRO,1404,صفر کیلومتر,1.5 لیتر,توافقی,negotiable,https://bama.ir/car/detail-foltaiob-bac-x3pro-1.5liter-1404,2025-11-10
بی ای سی، X3 PRO,1404,"1,280 km",1.5 لیتر,1545000000,fixed,https://bama.ir/car/detail-rj8eqycu-bac-x3pro-1.5liter-1404,2025-11-10
بی وای دی، سانگ پلاس DMi,2025,صفر کیلومتر,1.5 لیتر,4800000000,fixed,https://bama.ir/car/detail-0phyydkb-byd-songplusdmi-1.5liter-2025,2025-11-10
بی وای دی، سانگ پلاس DMi,2025,صفر کیلومتر,1.5 لیتر,توافقی,negotiable,https://bama.ir/car/detail-f9aqvlkx-byd-songplusdmi-1.5liter-2025,2025-11-10
بی وای دی، سانگ پلاس DMi,2025,صفر کیلومتر,1.5 لیتر,توافقی,negotiable,https://bama.ir/car/detail-dy9avp5h-byd-songplusdmi-1.5liter-2025,2025-11-10
بی وای دی، سانگ پلاس DMi,2025,صفر کیلومتر,1.5 لیتر,4900000000,fixed,https://bama.ir/car/detail-ylotpq07-byd-songplusdmi-1.5liter-2025,2025-11-10
بی وای دی، سانگ پلاس DMi,2025,صفر کیلومتر,1.5 لیتر,4850000000,fixed,https://bama.ir/car/detail-iwodlque-byd-songplusdmi-1.5liter-2025,2025-11-10
بی وای دی، سانگ پلاس DMi,2025,صفر کیلومتر,1.5 لیتر,5280000000,fixed,https://bama.ir/car/detail-p9z0kg2v-byd-songplusdmi-1.5liter-2025,2025-11-10
بی وای دی، چین L,2025,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-kaoc6i93-byd-qinl-1.5literturbo-2025,2025-11-10
بی وای دی، چین L,2025,صفر کیلومتر,1.5 لیتر توربو,3690000000,fixed,https://bama.ir/car/detail-ohzbxo5u-byd-qinl-1.5literturbo-2025,2025-11-10
تارا، اتوماتیک V2,1402,"40,000 km",اتوماتیک,1050000000,fixed,https://bama.ir/car/detail-03xmogc9-tara-automatic-1402,2025-11-10
تارا، اتوماتیک V4,1404,"3,500 km",LX,1360000000,fixed,https://bama.ir/car/detail-9hfet8op-tara-automaticv4-lx-1404,2025-11-10
تارا، اتوماتیک V4,1404,صفر کیلومتر,LX,توافقی,negotiable,https://bama.ir/car/detail-f3jlgpdl-tara-automaticv4-lx-1404,2025-11-10
تارا، اتوماتیک V4,1404,صفر کیلومتر,LX,1250000000,fixed,https://bama.ir/car/detail-wvpsoljh-tara-automaticv4-lx-1404,2025-11-10
تارا، اتوماتیک V4,1404,صفر کیلومتر,LX,توافقی,negotiable,https://bama.ir/car/detail-ywvbo9ch-tara-automaticv4-lx-1404,2025-11-10
تارا، اتوماتیک V4,1404,صفر کیلومتر,LX,توافقی,negotiable,https://bama.ir/car/detail-bqmhysee-tara-automaticv4-lx-1404,2025-11-10
تارا، اتوماتیک V4,1404,صفر کیلومتر,LX,1350000000,fixed,https://bama.ir/car/detail-8rvxbhje-tara-automaticv4-lx-1404,2025-11-10
تارا، اتوماتیک V4,1404,صفر کیلومتر,LX,1310000000,fixed,https://bama.ir/car/detail-cmg3zqyk-tara-automaticv4-lx-1404,2025-11-10
تارا، اتوماتیک V4,1404,صفر کیلومتر,LX,1210000000,fixed,https://bama.ir/car/detail-zsmfpfvm-tara-automaticv4-lx-1404,2025-11-10
تارا، اتوماتیک V4,1404,صفر کیلومتر,LX,1360000000,fixed,https://bama.ir/car/detail-mf0aenaj-tara-automaticv4-lx-1404,2025-11-10
تارا، اتوماتیک V4,1404,صفر کیلومتر,LX,توافقی,negotiable,https://bama.ir/car/detail-b4a67sng-tara-automaticv4-lx-1404,2025-11-10
تارا، اتوماتیک V4,1404,صفر کیلومتر,LX,توافقی,negotiable,https://bama.ir/car/detail-tfi9zjs4-tara-automaticv4-lx-1404,2025-11-10
تارا، اتوماتیک V4,1404,صفر کیلومتر,LX,1340000000,fixed,https://bama.ir/car/detail-tufwhqgl-tara-automaticv4-lx-1404,2025-11-10
تارا، اتوماتیک V4,1403,"48,500 km",LX,1200000000,fixed,https://bama.ir/car/detail-sjreu1ml-tara-automaticv4-lx-1403,2025-11-10
تارا، اتوماتیک V4,1404,صفر کیلومتر,LX,1250000000,fixed,https://bama.ir/car/detail-czutmh1q-tara-automaticv4-lx-1404,2025-11-10
تارا، اتوماتیک V4,1404,صفر کیلومتر,LX,1350000000,fixed,https://bama.ir/car/detail-mhjts19r-tara-automaticv4-lx-1404,2025-11-10
تارا، اتوماتیک V4,1404,صفر کیلومتر,LX,توافقی,negotiable,https://bama.ir/car/detail-sgdnvcz8-tara-automaticv4-lx-1404,2025-11-10
تارا، اتوماتیک V4,1404,صفر کیلومتر,LX,1315000000,fixed,https://bama.ir/car/detail-w3qdfczz-tara-automaticv4-lx-1404,2025-11-10
تارا، اتوماتیک V4,1404,صفر کیلومتر,LX,1335000000,fixed,https://bama.ir/car/detail-mlahzzty-tara-automaticv4-lx-1404,2025-11-10
تارا، دنده ای V1,1403,"20,000 km",دنده ای,980000000,fixed,https://bama.ir/car/detail-e6nufp98-tara-manual-1403,2025-11-10
تارا، دنده ای V1,1401,"28,000 km",دنده ای,1000000000,fixed,https://bama.ir/car/detail-gnoxpvd6-tara-manual-1401,2025-11-10
تارا، دنده ای V1 پلاس,1404,صفر کیلومتر,6 سرعته,1040000000,fixed,https://bama.ir/car/detail-agyka2qv-tara-v1p-6mt-1404,2025-11-10
تارا، دنده ای V1 پلاس,1404,صفر کیلومتر,6 سرعته,توافقی,negotiable,https://bama.ir/car/detail-rewma1ey-tara-v1p-6mt-1404,2025-11-10
تارا، دنده ای V1 پلاس,1404,صفر کیلومتر,6 سرعته,توافقی,negotiable,https://bama.ir/car/detail-umvmnbjg-tara-v1p-6mt-1404,2025-11-10
تارا، دنده ای V1 پلاس,1404,صفر کیلومتر,6 سرعته,توافقی,negotiable,https://bama.ir/car/detail-u2opt96k-tara-v1p-6mt-1404,2025-11-10
تویوتا، bz4X,2024,صفر کیلومتر,615 مکس,توافقی,negotiable,https://bama.ir/car/detail-qybrvxuf-toyota-bz4x-615max-2024,2025-11-10
تویوتا، bz4X,2024,صفر کیلومتر,615 مکس,توافقی,negotiable,https://bama.ir/car/detail-7w9qigrm-toyota-bz4x-615max-2024,2025-11-10
تویوتا، bz4X,2024,صفر کیلومتر,615 مکس,4900000000,fixed,https://bama.ir/car/detail-crieyhj6-toyota-bz4x-615max-2024,2025-11-10
تویوتا، bz4X,2024,صفر کیلومتر,615 پرو,5000000000,fixed,https://bama.ir/car/detail-wcrdtjh5-toyota-bz4x-615pro-2024,2025-11-10
تویوتا، bz4X,2025,صفر کیلومتر,615 مکس,5499000000,fixed,https://bama.ir/car/detail-a3ygdhsw-toyota-bz4x-615max-2025,2025-11-10
تویوتا، اریون,2011,"200,000 km",گرند,توافقی,negotiable,https://bama.ir/car/detail-1cqt5udh-toyota-aurion-grande-2011,2025-11-10
تویوتا، اریون,2013,"240,000 km",گرند,5000000000,fixed,https://bama.ir/car/detail-m4kb7sza-toyota-aurion-grande-2013,2025-11-10
تویوتا، اریون,2012,"300,000 km",گرند,4800000000,fixed,https://bama.ir/car/detail-h9itrikp-toyota-aurion-grande-2012,2025-11-10
تویوتا، اف جی کروز,2012,"160,000 km",اتوماتیک,10000000000,fixed,https://bama.ir/car/detail-sd2nzrmk-toyota-fjcruiser-2012,2025-11-10
تویوتا، راوفور,2024,صفر کیلومتر,2.5 لیتر تک دیفرانسیل,توافقی,negotiable,https://bama.ir/car/detail-gnrsa30f-toyota-rav4-2wd-2024,2025-11-10
تویوتا، راوفور,2025,صفر کیلومتر,2.0 لیتر دو دیفرانسیل,10100000000,fixed,https://bama.ir/car/detail-bdm9oezh-toyota-rav4-2.0literawd-2025,2025-11-10
تویوتا، راوفور,2014,"180,000 km",2.5 لیتر دو دیفرانسیل,4400000000,fixed,https://bama.ir/car/detail-yg03jo1j-toyota-rav4-4wd-2014,2025-11-10
تویوتا، راوفور,2016,"300,000 km",2.5 لیتر دو دیفرانسیل,5600000000,fixed,https://bama.ir/car/detail-jmngegqe-toyota-rav4-4wd-2016,2025-11-10
تویوتا، راوفور,2024,صفر کیلومتر,2.0 لیتر دو دیفرانسیل,7290000000,fixed,https://bama.ir/car/detail-42mz7h0w-toyota-rav4-2.0literawd-2024,2025-11-10
تویوتا، راوفور,2025,صفر کیلومتر,2.5 لیتر دو دیفرانسیل ادونچر,8350000000,fixed,https://bama.ir/car/detail-u5w3g7d6-toyota-rav4-2.5litera4wddventure-2025,2025-11-10
تویوتا، راوفور,2014,"148,000 km",2.5 لیتر دو دیفرانسیل,توافقی,negotiable,https://bama.ir/car/detail-jlgoimhk-toyota-rav4-4wd-2014,2025-11-10
تویوتا، راوفور,2025,صفر کیلومتر,2.5 لیتر دو دیفرانسیل ادونچر,8000000000,fixed,https://bama.ir/car/detail-vnfcij4p-toyota-rav4-2.5litera4wddventure-2025,2025-11-10
تویوتا، راوفور,2014,"117,000 km",2.5 لیتر دو دیفرانسیل,توافقی,negotiable,https://bama.ir/car/detail-lzdqs7hg-toyota-rav4-4wd-2014,2025-11-10
تویوتا، راوفور,2024,صفر کیلومتر,2.0 لیتر دو دیفرانسیل,7170000000,fixed,https://bama.ir/car/detail-sg0n6bux-toyota-rav4-2.0literawd-2024,2025-11-10
تویوتا، راوفور,2025,صفر کیلومتر,2.5 لیتر دو دیفرانسیل ادونچر,11000000000,fixed,https://bama.ir/car/detail-nu4orbvx-toyota-rav4-2.5litera4wddventure-2025,2025-11-10
تویوتا، راوفور,2024,صفر کیلومتر,2.0 لیتر تک دیفرانسیل,7050000000,fixed,https://bama.ir/car/detail-bfxajwln-toyota-rav4-2.0literfwd-2024,2025-11-10
تویوتا، راوفور,2025,صفر کیلومتر,2.5 لیتر دو دیفرانسیل ادونچر,توافقی,negotiable,https://bama.ir/car/detail-94antdoh-toyota-rav4-2.5litera4wddventure-2025,2025-11-10
تویوتا، راوفور,2017,"134,000 km",2.5 لیتر دو دیفرانسیل,5900000000,fixed,https://bama.ir/car/detail-chisso47-toyota-rav4-4wd-2017,2025-11-10
تویوتا، راوفور,2024,صفر کیلومتر,2.0 لیتر تک دیفرانسیل,توافقی,negotiable,https://bama.ir/car/detail-xae25ccy-toyota-rav4-2.0literfwd-2024,2025-11-10
تویوتا، راوفور,2025,صفر کیلومتر,2.5 لیتر دو دیفرانسیل ادونچر,توافقی,negotiable,https://bama.ir/car/detail-6kz1jgfl-toyota-rav4-2.5litera4wddventure-2025,2025-11-10
تویوتا، راوفور,2025,صفر کیلومتر,2.5 لیتر دو دیفرانسیل ادونچر,توافقی,negotiable,https://bama.ir/car/detail-jopltuvj-toyota-rav4-2.5litera4wddventure-2025,2025-11-10
تویوتا، راوفور,2025,صفر کیلومتر,2.5 لیتر دو دیفرانسیل ادونچر,توافقی,negotiable,https://bama.ir/car/detail-3bpmtdhg-toyota-rav4-2.5litera4wddventure-2025,2025-11-10
تویوتا، راوفور,2025,صفر کیلومتر,2.5 لیتر دو دیفرانسیل ادونچر,توافقی,negotiable,https://bama.ir/car/detail-vlqxw8nj-toyota-rav4-2.5litera4wddventure-2025,2025-11-10
تویوتا، راوفور,2025,صفر کیلومتر,2.5 لیتر دو دیفرانسیل ادونچر,9800000000,fixed,https://bama.ir/car/detail-7pacnv3y-toyota-rav4-2.5litera4wddventure-2025,2025-11-10
تویوتا، راوفور,2017,"38,000 km",2.5 لیتر دو دیفرانسیل,7200000000,fixed,https://bama.ir/car/detail-xuzbluqd-toyota-rav4-4wd-2017,2025-11-10
تویوتا، راوفور,2025,صفر کیلومتر,2.5 لیتر دو دیفرانسیل ادونچر,توافقی,negotiable,https://bama.ir/car/detail-cgxejafu-toyota-rav4-2.5litera4wddventure-2025,2025-11-10
تویوتا، راوفور هیبرید,2025,صفر کیلومتر,دو دیفرانسیل,8500000000,fixed,https://bama.ir/car/detail-7d5hcwex-toyota-rav4hybrid-awd-2025,2025-11-10
تویوتا، راوفور هیبرید,2024,صفر کیلومتر,دو دیفرانسیل,توافقی,negotiable,https://bama.ir/car/detail-yyx07vep-toyota-rav4hybrid-awd-2024,2025-11-10
تویوتا، فرانت لندر هیبرید,2025,صفر کیلومتر,2.0 لیتر,توافقی,negotiable,https://bama.ir/car/detail-4wfqg0ra-toyota-frontlander-2.0liter-2025,2025-11-10
تویوتا، فرانت لندر هیبرید,2024,صفر کیلومتر,2.0 لیتر,5795000000,fixed,https://bama.ir/car/detail-0zyrmjse-toyota-frontlander-2.0liter-2024,2025-11-10
تویوتا، لندکروز دو در,1989,"400,000 km",3F,3000000000,fixed,https://bama.ir/car/detail-uqqmtrfl-toyota-landcruiser2door-3f-1989,2025-11-10
تویوتا، لندکروز چهار در,2013,"100,000 km",6 سیلندر 4.0,18800000000,fixed,https://bama.ir/car/detail-2n1o5xyb-toyota-landcruiser4door-v64000cc-2013,2025-11-10
تویوتا، لندکروز چهار در,2013,"165,000 km",6 سیلندر 4.0,توافقی,negotiable,https://bama.ir/car/detail-tbjopcqd-toyota-landcruiser4door-v64000cc-2013,2025-11-10
تویوتا، لندکروز چهار در,2012,"300,000 km",6 سیلندر 4.0,توافقی,negotiable,https://bama.ir/car/detail-zps3cn7z-toyota-landcruiser4door-v64000cc-2012,2025-11-10
تویوتا، لندکروز چهار در,2007,"245,000 km",6 سیلندر 4.5,7500000000,fixed,https://bama.ir/car/detail-gfmxnhoe-toyota-landcruiser4door-v64500cc-2007,2025-11-10
تویوتا، لندکروز چهار در,2012,"120,000 km",6 سیلندر 4.0,توافقی,negotiable,https://bama.ir/car/detail-hu4zysbe-toyota-landcruiser4door-v64000cc-2012,2025-11-10
تویوتا، لندکروز چهار در,2011,"186,000 km",6 سیلندر 4.0,13500000000,fixed,https://bama.ir/car/detail-bxso2c39-toyota-landcruiser4door-v64000cc-2011,2025-11-10
تویوتا، لوین,2024,صفر کیلومتر,1.2 لیتر توربو,3200000000,fixed,https://bama.ir/car/detail-fzwy4kbo-toyota-levin-1.2literturbo-2024,2025-11-10
تویوتا، لوین,2024,صفر کیلومتر,1.2 لیتر توربو,3200000000,fixed,https://bama.ir/car/detail-s63wm5wn-toyota-levin-1.2literturbo-2024,2025-11-10
تویوتا، لوین هیبرید,2024,"3,800 km",1.8 لیتر ساده,3529000000,fixed,https://bama.ir/car/detail-jepxzlzn-toyota-levinhybrid-1.8liter-2024,2025-11-10
تویوتا، لوین هیبرید,2024,صفر کیلومتر,1.8 لیتر ساده,3650000000,fixed,https://bama.ir/car/detail-k6sjfnt3-toyota-levinhybrid-1.8liter-2024,2025-11-10
تویوتا، لوین هیبرید,2023,صفر کیلومتر,1.8 لیتر ساده,توافقی,negotiable,https://bama.ir/car/detail-u4hg8pax-toyota-levinhybrid-1.8liter-2023,2025-11-10
تویوتا، لوین هیبرید,2024,صفر کیلومتر,1.8 لیتر ساده,توافقی,negotiable,https://bama.ir/car/detail-9s4wpe5r-toyota-levinhybrid-1.8liter-2024,2025-11-10
تویوتا، لوین هیبرید,2023,صفر کیلومتر,1.8 لیتر ساده,3530000000,fixed,https://bama.ir/car/detail-fku8gtdu-toyota-levinhybrid-1.8liter-2023,2025-11-10
تویوتا، لوین هیبرید,2025,صفر کیلومتر,1.8 لیتر ساده,توافقی,negotiable,https://bama.ir/car/detail-oqk4bpic-toyota-levinhybrid-1.8liter-2025,2025-11-10
تویوتا، هایس,2025,صفر کیلومتر,3.5 لیتر بنزین,9300000000,fixed,https://bama.ir/car/detail-bemnqdal-toyota-hiace-3.5litergas-2025,2025-11-10
تویوتا، هایلوکس دو کابین,2014,"96,000 km",بلند اتوماتیک,4200000000,fixed,https://bama.ir/car/detail-xudmpxfr-toyota-hilux4door-athigh-2014,2025-11-10
تویوتا، هایلوکس دو کابین,2015,"120,000 km",بلند اتوماتیک,توافقی,negotiable,https://bama.ir/car/detail-n71nvj9f-toyota-hilux4door-athigh-2015,2025-11-10
تویوتا، هایلوکس دو کابین,2021,"1,800 km",بلند اتوماتیک,توافقی,negotiable,https://bama.ir/car/detail-6mrk5ulr-toyota-hilux4door-athigh-2021,2025-11-10
تویوتا، هایلوکس دو کابین,2016,"148,000 km",بلند اتوماتیک,توافقی,negotiable,https://bama.ir/car/detail-dgucowak-toyota-hilux4door-athigh-2016,2025-11-10
تویوتا، هایلوکس دو کابین,2016,"170,000 km",بلند اتوماتیک,4600000000,fixed,https://bama.ir/car/detail-n0sfuecf-toyota-hilux4door-athigh-2016,2025-11-10
تویوتا، وایلدلندر,2025,صفر کیلومتر,2.0 لیتر دو دیفرانسیل,9300000000,fixed,https://bama.ir/car/detail-voizg8b0-toyota-wildlander-2.0literawd-2025,2025-11-10
تویوتا، وایلدلندر,2025,صفر کیلومتر,2.0 لیتر دو دیفرانسیل,توافقی,negotiable,https://bama.ir/car/detail-gqw1ahgf-toyota-wildlander-2.0literawd-2025,2025-11-10
تویوتا، وایلدلندر,2025,صفر کیلومتر,2.0 لیتر دو دیفرانسیل,7600000000,fixed,https://bama.ir/car/detail-xmfvovsr-toyota-wildlander-2.0literawd-2025,2025-11-10
تویوتا، وایلدلندر,2024,صفر کیلومتر,2.0 لیتر دو دیفرانسیل,7500000000,fixed,https://bama.ir/car/detail-xafkitit-toyota-wildlander-2.0literawd-2024,2025-11-10
تویوتا، وایلدلندر,2025,صفر کیلومتر,2.0 لیتر دو دیفرانسیل,7400000000,fixed,https://bama.ir/car/detail-g2ln9lzy-toyota-wildlander-2.0literawd-2025,2025-11-10
تویوتا، ونزا,2025,صفر کیلومتر,2.0 لیتر لاکچری,6900000000,fixed,https://bama.ir/car/detail-0gt7fjli-toyota-venza-2.0literluxury-2025,2025-11-10
تویوتا، ونزا,2025,صفر کیلومتر,2.0 لیتر لاکچری پلاس,8350000000,fixed,https://bama.ir/car/detail-zjkbxo6s-toyota-venza-2.0liter-2025,2025-11-10
تویوتا، پرادو  چهار در,2008,"300,000 km",4 سیلندر,توافقی,negotiable,https://bama.ir/car/detail-rkkzgnsz-toyota-prado4doors-4cylinder-2008,2025-11-10
تویوتا، پرادو  چهار در,2010,"300,000 km",6 سیلندر آفرود,11000000000,fixed,https://bama.ir/car/detail-9gizthk0-toyota-prado4doors-6cylinderonroad-2010,2025-11-10
تویوتا، پرادو  چهار در,2008,"175,000 km",6 سیلندر,7700000000,fixed,https://bama.ir/car/detail-tlbyt59u-toyota-prado4doors-6cylinder-2008,2025-11-10
تویوتا، پرادو  چهار در,2012,"180,000 km",6 سیلندر آفرود,10900000000,fixed,https://bama.ir/car/detail-lp10oly4-toyota-prado4doors-6cylinderonroad-2012,2025-11-10
